Site;depth;year;week;date;sal;temp;PAR [繕mol m-2 s-1];Kd;mean_pH;std_pH;mean_alka;std_alk;chla;pheo;NO2 (然/L);NO3 (然/L);SiOH4 (然/L);PO4 (然/L);data_origine;
Hansneset;7.63;2021;25;25/06/2021;34.5272;4.2448;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;7.68;2021;25;25/06/2021;34.5476;4.231;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;7.724;2021;25;25/06/2021;34.5547;4.2233;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;7.786;2021;25;25/06/2021;34.5514;4.2192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;7.866;2021;25;25/06/2021;34.5222;4.215;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;7.953;2021;25;25/06/2021;34.5093;4.2034;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.03;2021;25;25/06/2021;34.4609;4.1851;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.094;2021;25;25/06/2021;34.3185;4.1531;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.16;2021;25;25/06/2021;34.4096;4.0746;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.254;2021;25;25/06/2021;34.3778;4.00965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.374;2021;25;25/06/2021;34.3749;3.95195;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.479;2021;25;25/06/2021;34.4319;3.8889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.576;2021;25;25/06/2021;34.4827;3.84315;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.653;2021;25;25/06/2021;34.5145;3.818;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.646;2021;25;25/06/2021;34.5306;3.80625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.561;2021;25;25/06/2021;34.5444;3.80165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.499;2021;25;25/06/2021;34.5877;3.80435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.51;2021;25;25/06/2021;34.5874;3.82065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.589;2021;25;25/06/2021;34.5307;3.83995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.679;2021;25;25/06/2021;34.4957;3.84265;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.745;2021;25;25/06/2021;34.502;3.82945;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.804;2021;25;25/06/2021;34.515;3.8157;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;8.905;2021;25;25/06/2021;34.5257;3.80645;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;9.054;2021;25;25/06/2021;34.477;3.80025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;9.18;2021;25;25/06/2021;34.4646;3.78155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;9.22;2021;25;25/06/2021;34.514;3.74905;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0;2021;25;26/06/2021;NA;NA;747;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.704;2021;25;26/06/2021;32.6404;3.63755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.721;2021;25;26/06/2021;32.3364;3.6388;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.733;2021;25;26/06/2021;32.1095;3.60355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.73;2021;25;26/06/2021;32.1067;3.5409;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.732;2021;25;26/06/2021;32.0744;3.49035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.756;2021;25;26/06/2021;32.1046;3.4536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.812;2021;25;26/06/2021;32.1322;3.431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.855;2021;25;26/06/2021;32.1713;3.411;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.868;2021;25;26/06/2021;32.1865;3.3966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.874;2021;25;26/06/2021;32.2022;3.3917;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.901;2021;25;26/06/2021;32.2074;3.3891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.952;2021;25;26/06/2021;32.2108;3.3872;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.03;2021;25;26/06/2021;32.3176;3.38625;172;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.116;2021;25;26/06/2021;32.5767;3.4056;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.196;2021;25;26/06/2021;32.7092;3.48485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.256;2021;25;26/06/2021;32.7192;3.5902;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.285;2021;25;26/06/2021;32.6919;3.68475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.309;2021;25;26/06/2021;32.5785;3.75115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.324;2021;25;26/06/2021;32.6402;3.78205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.345;2021;25;26/06/2021;32.6391;3.79695;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.377;2021;25;26/06/2021;32.6154;3.80415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.42;2021;25;26/06/2021;32.6021;3.79505;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.464;2021;25;26/06/2021;32.6062;3.76915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.52;2021;25;26/06/2021;32.6206;3.73395;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.591;2021;25;26/06/2021;32.6797;3.69575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.669;2021;25;26/06/2021;32.7425;3.66465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.741;2021;25;26/06/2021;32.7392;3.6406;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.782;2021;25;26/06/2021;32.8842;3.60025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.809;2021;25;26/06/2021;33.1283;3.5642;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.84;2021;25;26/06/2021;33.3209;3.5418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.881;2021;25;26/06/2021;33.4408;3.5297;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.94;2021;25;26/06/2021;33.4322;3.52735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.003;2021;25;26/06/2021;33.5305;3.525;64;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.06;2021;25;26/06/2021;33.5436;3.5108;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.109;2021;25;26/06/2021;33.5544;3.48205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.152;2021;25;26/06/2021;33.5603;3.44655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.199;2021;25;26/06/2021;33.5954;3.4056;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.243;2021;25;26/06/2021;33.6142;3.3715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.285;2021;25;26/06/2021;33.6269;3.3416;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.331;2021;25;26/06/2021;33.6561;3.3137;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.39;2021;25;26/06/2021;33.6736;3.29595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.468;2021;25;26/06/2021;33.6719;3.2857;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.555;2021;25;26/06/2021;33.6686;3.27365;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.636;2021;25;26/06/2021;33.677;3.2495;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.704;2021;25;26/06/2021;33.6816;3.2181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.754;2021;25;26/06/2021;33.6983;3.18395;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.787;2021;25;26/06/2021;33.729;3.1516;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.811;2021;25;26/06/2021;33.745;3.12775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.838;2021;25;26/06/2021;33.7529;3.10725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.86;2021;25;26/06/2021;33.766;3.0872;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.885;2021;25;26/06/2021;33.7777;3.069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.913;2021;25;26/06/2021;33.7771;3.05505;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.964;2021;25;26/06/2021;33.7661;3.03675;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.055;2021;25;26/06/2021;33.7754;3.00905;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.163;2021;25;26/06/2021;33.8061;2.97565;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.275;2021;25;26/06/2021;33.822;2.94865;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.367;2021;25;26/06/2021;33.8326;2.92715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.438;2021;25;26/06/2021;33.8442;2.90885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.498;2021;25;26/06/2021;33.8425;2.89295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.54;2021;25;26/06/2021;33.8558;2.87485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.586;2021;25;26/06/2021;33.8717;2.85585;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.629;2021;25;26/06/2021;33.8831;2.83895;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.68;2021;25;26/06/2021;33.8999;2.8234;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.734;2021;25;26/06/2021;33.9106;2.8125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.757;2021;25;26/06/2021;33.9165;2.80455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.77;2021;25;26/06/2021;33.926;2.79775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.809;2021;25;26/06/2021;33.9265;2.79545;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.858;2021;25;26/06/2021;33.9237;2.7946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.882;2021;25;26/06/2021;33.9269;2.7912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.894;2021;25;26/06/2021;33.9322;2.78655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.921;2021;25;26/06/2021;33.9358;2.7845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.966;2021;25;26/06/2021;33.9401;2.78455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.008;2021;25;26/06/2021;33.9297;2.7867;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.04;2021;25;26/06/2021;33.9263;2.78495;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.088;2021;25;26/06/2021;33.9286;2.77955;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.163;2021;25;26/06/2021;33.9348;2.77225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.234;2021;25;26/06/2021;33.9411;2.76605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.312;2021;25;26/06/2021;33.9429;2.76175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.388;2021;25;26/06/2021;33.9448;2.75805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.435;2021;25;26/06/2021;33.9474;2.7537;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.455;2021;25;26/06/2021;33.9504;2.74845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.483;2021;25;26/06/2021;33.9568;2.74385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.51;2021;25;26/06/2021;33.956;2.74185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.514;2021;25;26/06/2021;33.9581;2.7394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.516;2021;25;26/06/2021;33.956;2.73655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.519;2021;25;26/06/2021;33.9585;2.73355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.522;2021;25;26/06/2021;33.9631;2.7302;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.523;2021;25;26/06/2021;33.9723;2.72915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.526;2021;25;26/06/2021;33.9769;2.7328;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.527;2021;25;26/06/2021;33.9761;2.74075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.533;2021;25;26/06/2021;33.9677;2.7507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.535;2021;25;26/06/2021;33.9576;2.75985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.54;2021;25;26/06/2021;33.9602;2.76415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.546;2021;25;26/06/2021;33.9629;2.7706;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.55;2021;25;26/06/2021;33.9485;2.7788;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.549;2021;25;26/06/2021;33.9391;2.781;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.549;2021;25;26/06/2021;33.9367;2.7788;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.553;2021;25;26/06/2021;33.9416;2.77455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.556;2021;25;26/06/2021;33.9486;2.7718;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.565;2021;25;26/06/2021;33.957;2.77095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.575;2021;25;26/06/2021;33.9608;2.77235;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.579;2021;25;26/06/2021;33.9525;2.7774;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.583;2021;25;26/06/2021;33.9453;2.78025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.585;2021;25;26/06/2021;33.9444;2.78;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.589;2021;25;26/06/2021;33.9425;2.77855;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.592;2021;25;26/06/2021;33.9425;2.7761;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.597;2021;25;26/06/2021;33.944;2.7733;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.598;2021;25;26/06/2021;33.9468;2.77075;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;NA;2021;25;26/06/2021;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;NA;2021;25;27/06/2021;NA;NA;1336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;0.494;2021;25;27/06/2021;33.1327;6.55755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;0.539;2021;25;27/06/2021;32.9514;6.6923;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;0.617;2021;25;27/06/2021;32.8075;6.94575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;0.682;2021;25;27/06/2021;32.7201;7.06875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;0.729;2021;25;27/06/2021;32.7649;6.99705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;0.791;2021;25;27/06/2021;32.7871;6.97695;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;0.881;2021;25;27/06/2021;32.8062;6.9992;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;0.988;2021;25;27/06/2021;32.8479;6.95595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;1.102;2021;25;27/06/2021;32.895;6.8579;318;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;1.224;2021;25;27/06/2021;32.9693;6.7362;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;1.353;2021;25;27/06/2021;33.0964;6.6211;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;1.494;2021;25;27/06/2021;33.1071;6.5561;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;1.641;2021;25;27/06/2021;33.1401;6.50495;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;1.761;2021;25;27/06/2021;33.1507;6.46045;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;1.855;2021;25;27/06/2021;33.1597;6.4164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;1.922;2021;25;27/06/2021;33.2121;6.35305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;1.986;2021;25;27/06/2021;33.2977;6.29155;151;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.101;2021;25;27/06/2021;33.3336;6.25225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.239;2021;25;27/06/2021;33.2154;6.21835;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.376;2021;25;27/06/2021;32.9627;6.13305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.545;2021;25;27/06/2021;33.1288;5.9452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.718;2021;25;27/06/2021;32.9181;5.7693;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.906;2021;25;27/06/2021;33.2132;5.5373;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.03;2021;25;27/06/2021;33.3591;5.36995;74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.107;2021;25;27/06/2021;33.4272;5.267;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.168;2021;25;27/06/2021;33.4062;5.1969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.245;2021;25;27/06/2021;33.453;5.103;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.336;2021;25;27/06/2021;33.4248;4.9993;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.469;2021;25;27/06/2021;33.4949;4.87025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.598;2021;25;27/06/2021;33.5757;4.7225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.673;2021;25;27/06/2021;33.7007;4.59125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.707;2021;25;27/06/2021;33.8027;4.5002;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.752;2021;25;27/06/2021;33.8418;4.45515;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.861;2021;25;27/06/2021;33.8464;4.42795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.031;2021;25;27/06/2021;33.889;4.39835;49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.207;2021;25;27/06/2021;33.8502;4.35745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.361;2021;25;27/06/2021;33.8567;4.2974;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.471;2021;25;27/06/2021;33.9065;4.22415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.584;2021;25;27/06/2021;33.9733;4.1611;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.709;2021;25;27/06/2021;33.9986;4.1212;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.845;2021;25;27/06/2021;34.0195;4.0934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.94;2021;25;27/06/2021;34.0359;4.0728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.01;2021;25;27/06/2021;34.052;4.05565;32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.13;2021;25;27/06/2021;34.0613;4.0437;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.31;2021;25;27/06/2021;34.0644;4.03625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.492;2021;25;27/06/2021;34.042;4.0307;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.648;2021;25;27/06/2021;34.0175;4.017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.767;2021;25;27/06/2021;34.0199;3.99075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.888;2021;25;27/06/2021;34.036;3.9593;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.018;2021;25;27/06/2021;34.0538;3.93085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.15;2021;25;27/06/2021;34.0668;3.9074;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.278;2021;25;27/06/2021;34.0752;3.88765;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.379;2021;25;27/06/2021;34.0832;3.8701;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.46;2021;25;27/06/2021;34.0902;3.85405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.55;2021;25;27/06/2021;34.1023;3.84025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.649;2021;25;27/06/2021;34.1121;3.83115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
